time,surface_downwelling_photosynthetic_photon_flux_in_air
2024-02-20 00:00:00+00:00,143.59
2024-02-20 00:15:00+00:00,147.77
2024-02-20 00:30:00+00:00,311.04
2024-02-20 00:45:00+00:00,56.97
2024-02-20 01:00:00+00:00,105.32
2024-02-20 01:15:00+00:00,80.71
2024-02-20 01:30:00+00:00,8.73
2024-02-20 01:45:00+00:00,3.16
2024-02-20 02:00:00+00:00,2.93
2024-02-20 02:15:00+00:00,2.93
2024-02-20 02:30:00+00:00,2.92
2024-02-20 02:45:00+00:00,2.92
2024-02-20 03:00:00+00:00,2.92
2024-02-20 03:15:00+00:00,2.92
2024-02-20 03:30:00+00:00,2.92
2024-02-20 03:45:00+00:00,2.91
2024-02-20 04:00:00+00:00,2.92
2024-02-20 04:15:00+00:00,2.92
2024-02-20 04:30:00+00:00,2.91
2024-02-20 04:45:00+00:00,2.91
2024-02-20 05:00:00+00:00,2.91
2024-02-20 05:15:00+00:00,2.91
2024-02-20 05:30:00+00:00,2.91
2024-02-20 05:45:00+00:00,2.91
2024-02-20 06:00:00+00:00,2.91
2024-02-20 06:15:00+00:00,2.91
2024-02-20 06:30:00+00:00,2.91
2024-02-20 06:45:00+00:00,2.91
2024-02-20 07:00:00+00:00,2.91
2024-02-20 07:15:00+00:00,2.91
2024-02-20 07:30:00+00:00,2.91
2024-02-20 07:45:00+00:00,2.91
2024-02-20 08:00:00+00:00,2.91
2024-02-20 08:15:00+00:00,2.91
2024-02-20 08:30:00+00:00,2.91
2024-02-20 08:45:00+00:00,2.91
2024-02-20 09:00:00+00:00,2.91
2024-02-20 09:15:00+00:00,2.9
2024-02-20 09:30:00+00:00,2.91
2024-02-20 09:45:00+00:00,2.91
2024-02-20 10:00:00+00:00,2.91
2024-02-20 10:15:00+00:00,2.91
2024-02-20 10:30:00+00:00,2.91
2024-02-20 10:45:00+00:00,2.91
2024-02-20 11:00:00+00:00,2.9
2024-02-20 11:15:00+00:00,2.9
2024-02-20 11:30:00+00:00,2.9
2024-02-20 11:45:00+00:00,2.87
2024-02-20 12:00:00+00:00,2.85
2024-02-20 12:15:00+00:00,2.84
2024-02-20 12:30:00+00:00,2.84
2024-02-20 12:45:00+00:00,2.83
2024-02-20 13:00:00+00:00,2.83
2024-02-20 13:15:00+00:00,2.83
2024-02-20 13:30:00+00:00,2.82
2024-02-20 13:45:00+00:00,2.82
2024-02-20 14:00:00+00:00,2.82
2024-02-20 14:15:00+00:00,2.82
2024-02-20 14:30:00+00:00,2.82
2024-02-20 14:45:00+00:00,2.82
2024-02-20 15:00:00+00:00,2.9
2024-02-20 15:15:00+00:00,9.27
2024-02-20 15:30:00+00:00,19.11
2024-02-20 15:45:00+00:00,35.63
2024-02-20 16:00:00+00:00,57.34
2024-02-20 16:15:00+00:00,134.93
2024-02-20 16:30:00+00:00,255.2
2024-02-20 16:45:00+00:00,220.65
2024-02-20 17:00:00+00:00,287.28
2024-02-20 17:15:00+00:00,489.63
2024-02-20 17:30:00+00:00,582.87
2024-02-20 17:45:00+00:00,563.13
2024-02-20 18:00:00+00:00,599.7
2024-02-20 18:15:00+00:00,284.6
2024-02-20 18:30:00+00:00,350.21
2024-02-20 18:45:00+00:00,284.42
2024-02-20 19:00:00+00:00,375.58
2024-02-20 19:15:00+00:00,464.27
2024-02-20 19:30:00+00:00,630.3
2024-02-20 19:45:00+00:00,898.18
2024-02-20 20:00:00+00:00,1001.82
2024-02-20 20:15:00+00:00,353.39
2024-02-20 20:30:00+00:00,288.67
2024-02-20 20:45:00+00:00,200.12
2024-02-20 21:00:00+00:00,352.93
2024-02-20 21:15:00+00:00,349.71
2024-02-20 21:30:00+00:00,347.66
2024-02-20 21:45:00+00:00,863.12
2024-02-20 22:00:00+00:00,919.72
2024-02-20 22:15:00+00:00,633.24
2024-02-20 22:30:00+00:00,416.67
2024-02-20 22:45:00+00:00,389.77
2024-02-20 23:00:00+00:00,554.99
2024-02-20 23:15:00+00:00,382.44
2024-02-20 23:30:00+00:00,432.83
2024-02-20 23:45:00+00:00,391.97
2024-02-21 00:00:00+00:00,489.75
2024-02-21 00:15:00+00:00,229.49
2024-02-21 00:30:00+00:00,107.68
2024-02-21 00:45:00+00:00,90.93
2024-02-21 01:00:00+00:00,40.68
2024-02-21 01:15:00+00:00,33.22
2024-02-21 01:30:00+00:00,9.81
2024-02-21 01:45:00+00:00,6.0
2024-02-21 02:00:00+00:00,2.95
2024-02-21 02:15:00+00:00,2.95
2024-02-21 02:30:00+00:00,2.93
2024-02-21 02:45:00+00:00,2.91
2024-02-21 03:00:00+00:00,2.9
2024-02-21 03:15:00+00:00,2.9
2024-02-21 03:30:00+00:00,2.91
2024-02-21 03:45:00+00:00,2.91
2024-02-21 04:00:00+00:00,2.91
2024-02-21 04:15:00+00:00,2.91
2024-02-21 04:30:00+00:00,2.91
2024-02-21 04:45:00+00:00,2.91
2024-02-21 05:00:00+00:00,2.91
2024-02-21 05:15:00+00:00,2.91
2024-02-21 05:30:00+00:00,2.91
2024-02-21 05:45:00+00:00,2.91
2024-02-21 06:00:00+00:00,2.91
2024-02-21 06:15:00+00:00,2.91
2024-02-21 06:30:00+00:00,2.91
2024-02-21 06:45:00+00:00,2.91
2024-02-21 07:00:00+00:00,2.91
2024-02-21 07:15:00+00:00,2.91
2024-02-21 07:30:00+00:00,2.91
2024-02-21 07:45:00+00:00,2.91
2024-02-21 08:00:00+00:00,2.9
2024-02-21 08:15:00+00:00,2.9
2024-02-21 08:30:00+00:00,2.9
2024-02-21 08:45:00+00:00,2.9
2024-02-21 09:00:00+00:00,2.9
2024-02-21 09:15:00+00:00,2.9
2024-02-21 09:30:00+00:00,2.9
2024-02-21 09:45:00+00:00,2.9
2024-02-21 10:00:00+00:00,2.91
2024-02-21 10:15:00+00:00,2.91
2024-02-21 10:30:00+00:00,2.91
2024-02-21 10:45:00+00:00,2.91
2024-02-21 11:00:00+00:00,2.91
2024-02-21 11:15:00+00:00,2.9
2024-02-21 11:30:00+00:00,2.91
2024-02-21 11:45:00+00:00,2.91
2024-02-21 12:00:00+00:00,2.91
2024-02-21 12:15:00+00:00,2.91
2024-02-21 12:30:00+00:00,2.9
2024-02-21 12:45:00+00:00,2.91
2024-02-21 13:00:00+00:00,2.9
2024-02-21 13:15:00+00:00,2.9
2024-02-21 13:30:00+00:00,2.9
2024-02-21 13:45:00+00:00,2.9
2024-02-21 14:00:00+00:00,2.91
2024-02-21 14:15:00+00:00,2.91
2024-02-21 14:30:00+00:00,2.91
2024-02-21 14:45:00+00:00,2.9
2024-02-21 15:00:00+00:00,2.9
2024-02-21 15:15:00+00:00,6.86
2024-02-21 15:30:00+00:00,15.89
2024-02-21 15:45:00+00:00,40.64
2024-02-21 16:00:00+00:00,58.74
2024-02-21 16:15:00+00:00,81.15
2024-02-21 16:30:00+00:00,159.55
2024-02-21 16:45:00+00:00,144.39
2024-02-21 17:00:00+00:00,145.54
2024-02-21 17:15:00+00:00,166.84
2024-02-21 17:30:00+00:00,319.47
2024-02-21 17:45:00+00:00,252.08
2024-02-21 18:00:00+00:00,329.71
2024-02-21 18:15:00+00:00,401.41
2024-02-21 18:30:00+00:00,435.34
2024-02-21 18:45:00+00:00,723.46
2024-02-21 19:00:00+00:00,933.93
2024-02-21 19:15:00+00:00,841.38
2024-02-21 19:30:00+00:00,509.04
2024-02-21 19:45:00+00:00,317.75
2024-02-21 20:00:00+00:00,477.99
2024-02-21 20:15:00+00:00,780.31
2024-02-21 20:30:00+00:00,1002.27
2024-02-21 20:45:00+00:00,298.01
2024-02-21 21:00:00+00:00,959.89
2024-02-21 21:15:00+00:00,1043.35
2024-02-21 21:30:00+00:00,501.38
2024-02-21 21:45:00+00:00,584.52
2024-02-21 22:00:00+00:00,954.47
2024-02-21 22:15:00+00:00,431.24
2024-02-21 22:30:00+00:00,648.18
2024-02-21 22:45:00+00:00,627.32
2024-02-21 23:00:00+00:00,935.52
2024-02-21 23:15:00+00:00,631.29
2024-02-21 23:30:00+00:00,671.66
2024-02-21 23:45:00+00:00,404.59
2024-02-22 00:00:00+00:00,480.7
2024-02-22 00:15:00+00:00,394.52
2024-02-22 00:30:00+00:00,332.05
2024-02-22 00:45:00+00:00,273.54
2024-02-22 01:00:00+00:00,94.41
2024-02-22 01:15:00+00:00,90.6
2024-02-22 01:30:00+00:00,58.76
2024-02-22 01:45:00+00:00,6.85
2024-02-22 02:00:00+00:00,2.95
2024-02-22 02:15:00+00:00,2.94
2024-02-22 02:30:00+00:00,2.93
2024-02-22 02:45:00+00:00,2.92
2024-02-22 03:00:00+00:00,2.92
2024-02-22 03:15:00+00:00,2.92
2024-02-22 03:30:00+00:00,2.92
2024-02-22 03:45:00+00:00,2.91
2024-02-22 04:00:00+00:00,2.91
2024-02-22 04:15:00+00:00,2.91
2024-02-22 04:30:00+00:00,2.91
2024-02-22 04:45:00+00:00,2.91
2024-02-22 05:00:00+00:00,2.9
2024-02-22 05:15:00+00:00,2.9
2024-02-22 05:30:00+00:00,2.9
2024-02-22 05:45:00+00:00,2.9
2024-02-22 06:00:00+00:00,2.9
2024-02-22 06:15:00+00:00,2.9
2024-02-22 06:30:00+00:00,2.89
2024-02-22 06:45:00+00:00,2.89
2024-02-22 07:00:00+00:00,2.89
2024-02-22 07:15:00+00:00,2.89
2024-02-22 07:30:00+00:00,2.89
2024-02-22 07:45:00+00:00,2.89
2024-02-22 08:00:00+00:00,2.88
2024-02-22 08:15:00+00:00,2.88
2024-02-22 08:30:00+00:00,2.88
2024-02-22 08:45:00+00:00,2.88
2024-02-22 09:00:00+00:00,2.88
2024-02-22 09:15:00+00:00,2.88
2024-02-22 09:30:00+00:00,2.88
2024-02-22 09:45:00+00:00,3.55
2024-02-22 10:00:00+00:00,2.88
2024-02-22 10:15:00+00:00,2.88
2024-02-22 10:30:00+00:00,2.88
2024-02-22 10:45:00+00:00,2.88
2024-02-22 11:00:00+00:00,2.87
2024-02-22 11:15:00+00:00,2.88
2024-02-22 11:30:00+00:00,2.87
2024-02-22 11:45:00+00:00,2.87
2024-02-22 12:00:00+00:00,2.87
2024-02-22 12:15:00+00:00,2.87
2024-02-22 12:30:00+00:00,2.87
2024-02-22 12:45:00+00:00,2.87
2024-02-22 13:00:00+00:00,2.86
2024-02-22 13:15:00+00:00,
2024-02-22 13:30:00+00:00,
2024-02-22 13:45:00+00:00,2.86
2024-02-22 14:00:00+00:00,2.86
2024-02-22 14:15:00+00:00,2.86
2024-02-22 14:30:00+00:00,2.86
2024-02-22 14:45:00+00:00,2.86
2024-02-22 15:00:00+00:00,7.34
2024-02-22 15:15:00+00:00,24.82
2024-02-22 15:30:00+00:00,65.39
2024-02-22 15:45:00+00:00,124.16
2024-02-22 16:00:00+00:00,181.03
2024-02-22 16:15:00+00:00,234.81
2024-02-22 16:30:00+00:00,292.13
2024-02-22 16:45:00+00:00,349.33
2024-02-22 17:00:00+00:00,407.23
2024-02-22 17:15:00+00:00,466.69
2024-02-22 17:30:00+00:00,527.4
2024-02-22 17:45:00+00:00,575.42
2024-02-22 18:00:00+00:00,624.45
2024-02-22 18:15:00+00:00,660.21
2024-02-22 18:30:00+00:00,666.27
2024-02-22 18:45:00+00:00,753.27
2024-02-22 19:00:00+00:00,807.04
2024-02-22 19:15:00+00:00,799.8
2024-02-22 19:30:00+00:00,757.69
2024-02-22 19:45:00+00:00,829.03
2024-02-22 20:00:00+00:00,
2024-02-22 20:15:00+00:00,530.72
2024-02-22 20:30:00+00:00,823.09
2024-02-22 20:45:00+00:00,572.11
2024-02-22 21:00:00+00:00,790.53
2024-02-22 21:15:00+00:00,921.66
2024-02-22 21:30:00+00:00,380.97
2024-02-22 21:45:00+00:00,845.49
2024-02-22 22:00:00+00:00,576.25
2024-02-22 22:15:00+00:00,441.24
2024-02-22 22:30:00+00:00,376.67
2024-02-22 22:45:00+00:00,472.61
2024-02-22 23:00:00+00:00,269.97
2024-02-22 23:15:00+00:00,223.84
2024-02-22 23:30:00+00:00,171.08
2024-02-22 23:45:00+00:00,174.78
2024-02-23 00:00:00+00:00,154.08
2024-02-23 00:15:00+00:00,126.96
2024-02-23 00:30:00+00:00,96.33
2024-02-23 00:45:00+00:00,67.07
2024-02-23 01:00:00+00:00,49.63
2024-02-23 01:15:00+00:00,37.63
2024-02-23 01:30:00+00:00,20.77
2024-02-23 01:45:00+00:00,7.81
2024-02-23 02:00:00+00:00,2.95
2024-02-23 02:15:00+00:00,2.94
2024-02-23 02:30:00+00:00,2.94
2024-02-23 02:45:00+00:00,
2024-02-23 03:00:00+00:00,
2024-02-23 03:15:00+00:00,2.93
2024-02-23 03:30:00+00:00,2.93
2024-02-23 03:45:00+00:00,2.93
2024-02-23 04:00:00+00:00,
2024-02-23 04:15:00+00:00,2.93
2024-02-23 04:30:00+00:00,2.93
2024-02-23 04:45:00+00:00,2.93
2024-02-23 05:00:00+00:00,2.93
2024-02-23 05:15:00+00:00,2.92
2024-02-23 05:30:00+00:00,2.92
2024-02-23 05:45:00+00:00,2.92
2024-02-23 06:00:00+00:00,2.92
2024-02-23 06:15:00+00:00,2.92
2024-02-23 06:30:00+00:00,2.91
2024-02-23 06:45:00+00:00,2.91
2024-02-23 07:00:00+00:00,2.91
2024-02-23 07:15:00+00:00,2.91
2024-02-23 07:30:00+00:00,2.91
2024-02-23 07:45:00+00:00,2.91
2024-02-23 08:00:00+00:00,2.91
2024-02-23 08:15:00+00:00,2.91
2024-02-23 08:30:00+00:00,2.91
2024-02-23 08:45:00+00:00,2.91
2024-02-23 09:00:00+00:00,2.91
2024-02-23 09:15:00+00:00,2.9
2024-02-23 09:30:00+00:00,2.9
2024-02-23 09:45:00+00:00,2.9
2024-02-23 10:00:00+00:00,2.9
2024-02-23 10:15:00+00:00,2.89
2024-02-23 10:30:00+00:00,2.89
2024-02-23 10:45:00+00:00,2.89
2024-02-23 11:00:00+00:00,2.89
2024-02-23 11:15:00+00:00,2.88
2024-02-23 11:30:00+00:00,2.89
2024-02-23 11:45:00+00:00,2.89
2024-02-23 12:00:00+00:00,2.89
2024-02-23 12:15:00+00:00,2.88
2024-02-23 12:30:00+00:00,2.88
2024-02-23 12:45:00+00:00,2.88
2024-02-23 13:00:00+00:00,2.88
2024-02-23 13:15:00+00:00,2.87
2024-02-23 13:30:00+00:00,2.87
2024-02-23 13:45:00+00:00,2.87
2024-02-23 14:00:00+00:00,2.87
2024-02-23 14:15:00+00:00,2.87
2024-02-23 14:30:00+00:00,2.86
2024-02-23 14:45:00+00:00,2.86
2024-02-23 15:00:00+00:00,8.37
2024-02-23 15:15:00+00:00,31.59
2024-02-23 15:30:00+00:00,75.55
2024-02-23 15:45:00+00:00,135.27
2024-02-23 16:00:00+00:00,196.57
2024-02-23 16:15:00+00:00,251.61
2024-02-23 16:30:00+00:00,306.24
2024-02-23 16:45:00+00:00,360.86
2024-02-23 17:00:00+00:00,415.66
2024-02-23 17:15:00+00:00,470.76
2024-02-23 17:30:00+00:00,526.09
2024-02-23 17:45:00+00:00,577.8
2024-02-23 18:00:00+00:00,630.37
2024-02-23 18:15:00+00:00,675.8
2024-02-23 18:30:00+00:00,717.58
2024-02-23 18:45:00+00:00,749.26
2024-02-23 19:00:00+00:00,785.4
2024-02-23 19:15:00+00:00,818.45
2024-02-23 19:30:00+00:00,799.58
2024-02-23 19:45:00+00:00,860.91
2024-02-23 20:00:00+00:00,871.04
2024-02-23 20:15:00+00:00,879.95
2024-02-23 20:30:00+00:00,894.5
2024-02-23 20:45:00+00:00,902.49
2024-02-23 21:00:00+00:00,439.44
2024-02-23 21:15:00+00:00,425.44
2024-02-23 21:30:00+00:00,577.89
2024-02-23 21:45:00+00:00,826.32
2024-02-23 22:00:00+00:00,666.27
2024-02-23 22:15:00+00:00,556.24
2024-02-23 22:30:00+00:00,659.81
2024-02-23 22:45:00+00:00,633.26
2024-02-23 23:00:00+00:00,648.87
2024-02-23 23:15:00+00:00,485.18
2024-02-23 23:30:00+00:00,509.33
2024-02-23 23:45:00+00:00,461.71
2024-02-24 00:00:00+00:00,378.49
2024-02-24 00:15:00+00:00,213.1
2024-02-24 00:30:00+00:00,273.42
2024-02-24 00:45:00+00:00,260.46
2024-02-24 01:00:00+00:00,235.04
2024-02-24 01:15:00+00:00,122.95
2024-02-24 01:30:00+00:00,65.34
2024-02-24 01:45:00+00:00,27.3
2024-02-24 02:00:00+00:00,3.0
2024-02-24 02:15:00+00:00,2.93
2024-02-24 02:30:00+00:00,2.93
2024-02-24 02:45:00+00:00,2.93
2024-02-24 03:00:00+00:00,2.93
2024-02-24 03:15:00+00:00,2.93
2024-02-24 03:30:00+00:00,2.92
2024-02-24 03:45:00+00:00,2.92
2024-02-24 04:00:00+00:00,2.91
2024-02-24 04:15:00+00:00,2.91
2024-02-24 04:30:00+00:00,2.91
2024-02-24 04:45:00+00:00,2.9
2024-02-24 05:00:00+00:00,2.91
2024-02-24 05:15:00+00:00,2.9
2024-02-24 05:30:00+00:00,2.9
2024-02-24 05:45:00+00:00,2.9
2024-02-24 06:00:00+00:00,2.9
2024-02-24 06:15:00+00:00,2.89
2024-02-24 06:30:00+00:00,2.89
2024-02-24 06:45:00+00:00,2.89
2024-02-24 07:00:00+00:00,2.89
2024-02-24 07:15:00+00:00,2.89
2024-02-24 07:30:00+00:00,2.89
2024-02-24 07:45:00+00:00,2.89
2024-02-24 08:00:00+00:00,2.89
2024-02-24 08:15:00+00:00,2.88
2024-02-24 08:30:00+00:00,2.88
2024-02-24 08:45:00+00:00,2.88
2024-02-24 09:00:00+00:00,2.88
2024-02-24 09:15:00+00:00,2.88
2024-02-24 09:30:00+00:00,2.88
2024-02-24 09:45:00+00:00,2.88
2024-02-24 10:00:00+00:00,2.88
2024-02-24 10:15:00+00:00,2.88
2024-02-24 10:30:00+00:00,2.88
2024-02-24 10:45:00+00:00,2.88
2024-02-24 11:00:00+00:00,2.88
2024-02-24 11:15:00+00:00,2.88
2024-02-24 11:30:00+00:00,2.88
2024-02-24 11:45:00+00:00,2.87
2024-02-24 12:00:00+00:00,2.87
2024-02-24 12:15:00+00:00,2.87
2024-02-24 12:30:00+00:00,2.87
2024-02-24 12:45:00+00:00,2.87
2024-02-24 13:00:00+00:00,2.86
2024-02-24 13:15:00+00:00,2.86
2024-02-24 13:30:00+00:00,2.86
2024-02-24 13:45:00+00:00,2.87
2024-02-24 14:00:00+00:00,2.87
2024-02-24 14:15:00+00:00,2.86
2024-02-24 14:30:00+00:00,2.86
2024-02-24 14:45:00+00:00,2.87
2024-02-24 15:00:00+00:00,9.27
2024-02-24 15:15:00+00:00,33.59
2024-02-24 15:30:00+00:00,42.94
2024-02-24 15:45:00+00:00,65.89
2024-02-24 16:00:00+00:00,118.86
2024-02-24 16:15:00+00:00,254.1
2024-02-24 16:30:00+00:00,342.13
2024-02-24 16:45:00+00:00,388.81
2024-02-24 17:00:00+00:00,438.18
2024-02-24 17:15:00+00:00,488.52
2024-02-24 17:30:00+00:00,542.01
2024-02-24 17:45:00+00:00,597.9
2024-02-24 18:00:00+00:00,644.26
2024-02-24 18:15:00+00:00,687.03
2024-02-24 18:30:00+00:00,730.65
2024-02-24 18:45:00+00:00,768.32
2024-02-24 19:00:00+00:00,804.74
2024-02-24 19:15:00+00:00,832.54
2024-02-24 19:30:00+00:00,854.7
2024-02-24 19:45:00+00:00,872.21
2024-02-24 20:00:00+00:00,884.22
2024-02-24 20:15:00+00:00,899.0
2024-02-24 20:30:00+00:00,902.93
2024-02-24 20:45:00+00:00,902.51
2024-02-24 21:00:00+00:00,899.34
2024-02-24 21:15:00+00:00,887.61
2024-02-24 21:30:00+00:00,870.93
2024-02-24 21:45:00+00:00,845.51
2024-02-24 22:00:00+00:00,815.41
2024-02-24 22:15:00+00:00,784.81
2024-02-24 22:30:00+00:00,747.24
2024-02-24 22:45:00+00:00,709.96
2024-02-24 23:00:00+00:00,666.44
2024-02-24 23:15:00+00:00,618.19
2024-02-24 23:30:00+00:00,568.96
2024-02-24 23:45:00+00:00,514.88
2024-02-25 00:00:00+00:00,462.21
2024-02-25 00:15:00+00:00,401.47
2024-02-25 00:30:00+00:00,341.89
2024-02-25 00:45:00+00:00,278.62
2024-02-25 01:00:00+00:00,217.86
2024-02-25 01:15:00+00:00,152.36
2024-02-25 01:30:00+00:00,82.72
2024-02-25 01:45:00+00:00,32.24
2024-02-25 02:00:00+00:00,6.91
2024-02-25 02:15:00+00:00,2.94
2024-02-25 02:30:00+00:00,2.94
2024-02-25 02:45:00+00:00,2.93
2024-02-25 03:00:00+00:00,2.93
2024-02-25 03:15:00+00:00,2.93
2024-02-25 03:30:00+00:00,2.92
2024-02-25 03:45:00+00:00,2.92
2024-02-25 04:00:00+00:00,2.91
2024-02-25 04:15:00+00:00,2.91
2024-02-25 04:30:00+00:00,2.92
2024-02-25 04:45:00+00:00,2.92
2024-02-25 05:00:00+00:00,2.91
2024-02-25 05:15:00+00:00,2.91
2024-02-25 05:30:00+00:00,2.91
2024-02-25 05:45:00+00:00,2.91
2024-02-25 06:00:00+00:00,2.91
2024-02-25 06:15:00+00:00,2.91
2024-02-25 06:30:00+00:00,2.91
2024-02-25 06:45:00+00:00,2.91
2024-02-25 07:00:00+00:00,2.91
2024-02-25 07:15:00+00:00,2.9
2024-02-25 07:30:00+00:00,2.9
2024-02-25 07:45:00+00:00,2.9
2024-02-25 08:00:00+00:00,2.89
2024-02-25 08:15:00+00:00,2.89
2024-02-25 08:30:00+00:00,2.88
2024-02-25 08:45:00+00:00,2.88
2024-02-25 09:00:00+00:00,2.88
2024-02-25 09:15:00+00:00,2.88
2024-02-25 09:30:00+00:00,2.89
2024-02-25 09:45:00+00:00,2.89
2024-02-25 10:00:00+00:00,2.89
2024-02-25 10:15:00+00:00,2.88
2024-02-25 10:30:00+00:00,2.89
2024-02-25 10:45:00+00:00,2.89
2024-02-25 11:00:00+00:00,2.89
2024-02-25 11:15:00+00:00,2.89
2024-02-25 11:30:00+00:00,2.89
2024-02-25 11:45:00+00:00,2.89
2024-02-25 12:00:00+00:00,2.89
2024-02-25 12:15:00+00:00,2.89
2024-02-25 12:30:00+00:00,2.89
2024-02-25 12:45:00+00:00,2.89
2024-02-25 13:00:00+00:00,2.89
2024-02-25 13:15:00+00:00,2.88
2024-02-25 13:30:00+00:00,2.87
2024-02-25 13:45:00+00:00,2.88
2024-02-25 14:00:00+00:00,2.88
2024-02-25 14:15:00+00:00,2.88
2024-02-25 14:30:00+00:00,2.87
2024-02-25 14:45:00+00:00,3.27
2024-02-25 15:00:00+00:00,13.62
2024-02-25 15:15:00+00:00,55.17
2024-02-25 15:30:00+00:00,105.81
2024-02-25 15:45:00+00:00,151.39
2024-02-25 16:00:00+00:00,145.21
2024-02-25 16:15:00+00:00,102.15
2024-02-25 16:30:00+00:00,126.82
2024-02-25 16:45:00+00:00,167.49
2024-02-25 17:00:00+00:00,192.28
2024-02-25 17:15:00+00:00,209.58
2024-02-25 17:30:00+00:00,276.02
2024-02-25 17:45:00+00:00,293.92
2024-02-25 18:00:00+00:00,402.98
2024-02-25 18:15:00+00:00,353.04
2024-02-25 18:30:00+00:00,464.21
2024-02-25 18:45:00+00:00,505.21
2024-02-25 19:00:00+00:00,679.14
2024-02-25 19:15:00+00:00,473.42
2024-02-25 19:30:00+00:00,855.7
2024-02-25 19:45:00+00:00,869.9
2024-02-25 20:00:00+00:00,883.78
2024-02-25 20:15:00+00:00,891.78
2024-02-25 20:30:00+00:00,894.48
2024-02-25 20:45:00+00:00,890.09
2024-02-25 21:00:00+00:00,885.29
2024-02-25 21:15:00+00:00,867.08
2024-02-25 21:30:00+00:00,855.91
2024-02-25 21:45:00+00:00,839.18
2024-02-25 22:00:00+00:00,814.13
2024-02-25 22:15:00+00:00,776.01
2024-02-25 22:30:00+00:00,747.76
2024-02-25 22:45:00+00:00,707.04
2024-02-25 23:00:00+00:00,678.0
2024-02-25 23:15:00+00:00,495.77
2024-02-25 23:30:00+00:00,331.85
2024-02-25 23:45:00+00:00,254.39
2024-02-26 00:00:00+00:00,191.15
2024-02-26 00:15:00+00:00,128.62
2024-02-26 00:30:00+00:00,160.51
2024-02-26 00:45:00+00:00,73.16
2024-02-26 01:00:00+00:00,53.39
2024-02-26 01:15:00+00:00,42.51
2024-02-26 01:30:00+00:00,22.79
2024-02-26 01:45:00+00:00,9.56
2024-02-26 02:00:00+00:00,2.95
2024-02-26 02:15:00+00:00,2.94
2024-02-26 02:30:00+00:00,2.94
2024-02-26 02:45:00+00:00,2.94
2024-02-26 03:00:00+00:00,2.94
2024-02-26 03:15:00+00:00,2.94
2024-02-26 03:30:00+00:00,2.94
2024-02-26 03:45:00+00:00,2.94
2024-02-26 04:00:00+00:00,2.94
2024-02-26 04:15:00+00:00,2.94
2024-02-26 04:30:00+00:00,2.94
2024-02-26 04:45:00+00:00,2.94
2024-02-26 05:00:00+00:00,2.94
2024-02-26 05:15:00+00:00,2.94
2024-02-26 05:30:00+00:00,2.94
2024-02-26 05:45:00+00:00,2.94
2024-02-26 06:00:00+00:00,2.94
2024-02-26 06:15:00+00:00,2.93
2024-02-26 06:30:00+00:00,2.94
2024-02-26 06:45:00+00:00,2.93
2024-02-26 07:00:00+00:00,2.93
2024-02-26 07:15:00+00:00,2.93
2024-02-26 07:30:00+00:00,2.93
2024-02-26 07:45:00+00:00,2.93
2024-02-26 08:00:00+00:00,2.93
2024-02-26 08:15:00+00:00,2.92
2024-02-26 08:30:00+00:00,2.92
2024-02-26 08:45:00+00:00,2.93
2024-02-26 09:00:00+00:00,2.93
2024-02-26 09:15:00+00:00,2.93
2024-02-26 09:30:00+00:00,2.93
2024-02-26 09:45:00+00:00,2.92
2024-02-26 10:00:00+00:00,2.92
2024-02-26 10:15:00+00:00,2.92
2024-02-26 10:30:00+00:00,2.92
2024-02-26 10:45:00+00:00,2.92
2024-02-26 11:00:00+00:00,2.92
2024-02-26 11:15:00+00:00,2.92
2024-02-26 11:30:00+00:00,2.92
2024-02-26 11:45:00+00:00,2.92
2024-02-26 12:00:00+00:00,2.92
2024-02-26 12:15:00+00:00,2.91
2024-02-26 12:30:00+00:00,2.91
2024-02-26 12:45:00+00:00,2.91
2024-02-26 13:00:00+00:00,2.91
2024-02-26 13:15:00+00:00,2.92
2024-02-26 13:30:00+00:00,2.92
2024-02-26 13:45:00+00:00,2.92
2024-02-26 14:00:00+00:00,2.92
2024-02-26 14:15:00+00:00,2.91
2024-02-26 14:30:00+00:00,2.91
2024-02-26 14:45:00+00:00,2.91
2024-02-26 15:00:00+00:00,2.92
2024-02-26 15:15:00+00:00,3.29
2024-02-26 15:30:00+00:00,3.01
2024-02-26 15:45:00+00:00,9.49
2024-02-26 16:00:00+00:00,10.82
2024-02-26 16:15:00+00:00,20.39
2024-02-26 16:30:00+00:00,47.15
2024-02-26 16:45:00+00:00,82.31
2024-02-26 17:00:00+00:00,84.83
2024-02-26 17:15:00+00:00,135.6
2024-02-26 17:30:00+00:00,159.64
2024-02-26 17:45:00+00:00,138.44
2024-02-26 18:00:00+00:00,235.84
2024-02-26 18:15:00+00:00,175.16
2024-02-26 18:30:00+00:00,244.34
2024-02-26 18:45:00+00:00,282.92
2024-02-26 19:00:00+00:00,348.1
2024-02-26 19:15:00+00:00,352.17
2024-02-26 19:30:00+00:00,377.23
2024-02-26 19:45:00+00:00,262.99
2024-02-26 20:00:00+00:00,496.62
2024-02-26 20:15:00+00:00,437.29
2024-02-26 20:30:00+00:00,592.25
2024-02-26 20:45:00+00:00,557.44
2024-02-26 21:00:00+00:00,465.33
2024-02-26 21:15:00+00:00,426.82
2024-02-26 21:30:00+00:00,315.12
2024-02-26 21:45:00+00:00,367.09
2024-02-26 22:00:00+00:00,1095.38
2024-02-26 22:15:00+00:00,745.59
